universe_code,universe_name,movie_code,movie_name,country_code,country_name,release_date,opening,gross
1000,MCU,18,Avengers: Infinity War,359,Bulgaria,27-Apr-18,319492,982669
1000,MCU,18,Avengers: Infinity War,385,Croatia,26-Apr-18,281454,769917
1000,MCU,18,Avengers: Infinity War,420,Czech Republic,26-Apr-18,1674394,4400723
1000,MCU,18,Avengers: Infinity War,45,Denmark,25-Apr-18,2950623,6853155
1000,MCU,18,Avengers: Infinity War,358,Finland,25-Apr-18,1437118,3376481
1000,MCU,18,Avengers: Infinity War,33,France,25-Apr-18,17645304,47689983
1000,MCU,18,Avengers: Infinity War,49,Germany,26-Apr-18,15301422,45398141
1000,MCU,18,Avengers: Infinity War,30,Greece,26-Apr-18,1046575,2820813
1000,MCU,18,Avengers: Infinity War,36,Hungary,26-Apr-18,1228462,3172176
1000,MCU,18,Avengers: Infinity War,354,Iceland,27-Apr-18,216702,688359
1000,MCU,18,Avengers: Infinity War,39,Italy,25-Apr-18,7384164,22837545
1000,MCU,18,Avengers: Infinity War,370,Lithuania,27-Apr-18,160693,406233
1000,MCU,18,Avengers: Infinity War,31,Netherlands,25-Apr-18,3830456,10430994
1000,MCU,18,Avengers: Infinity War,47,Norway,25-Apr-18,1620456,5693803
1000,MCU,18,Avengers: Infinity War,48,Poland,26-Apr-18,2563813,7367423
1000,MCU,18,Avengers: Infinity War,351,Portugal,26-Apr-18,1175436,2823586
1000,MCU,18,Avengers: Infinity War,40,Romania,27-Apr-18,822798,2494062
1000,MCU,18,Avengers: Infinity War,1008,Serbia and Montenegro,3-May-18,N/A,280036
1000,MCU,18,Avengers: Infinity War,421,Slovakia,26-Apr-18,605120,1304762
1000,MCU,18,Avengers: Infinity War,386,Slovenia,26-Apr-18,109785,325818
1000,MCU,18,Avengers: Infinity War,27,South Africa,27-Apr-18,2050302,5552131
1000,MCU,18,Avengers: Infinity War,34,Spain,27-Apr-18,8637415,24809385
1000,MCU,18,Avengers: Infinity War,46,Sweden,25-Apr-18,3749830,8074716
1000,MCU,18,Avengers: Infinity War,41,Switzerland,25-Apr-18,2083416,5553658
1000,MCU,18,Avengers: Infinity War,90,Turkey,27-Apr-18,2566580,5696347
1000,MCU,18,Avengers: Infinity War,380,Ukraine,26-Apr-18,1372912,3654152
1000,MCU,18,Avengers: Infinity War,971,United Arab Emirates,26-Apr-18,N/A,10070159
1000,MCU,18,Avengers: Infinity War,44,United Kingdom,26-Apr-18,41447361,96640433
1000,MCU,18,Avengers: Infinity War,54,Argentina,26-Apr-18,5437240,8064697
1000,MCU,18,Avengers: Infinity War,591,Bolivia,26-Apr-18,913486,3166034
1000,MCU,18,Avengers: Infinity War,55,Brazil,26-Apr-18,19062450,66684469
1000,MCU,18,Avengers: Infinity War,56,Chile,26-Apr-18,4525397,14607578
1000,MCU,18,Avengers: Infinity War,57,Colombia,26-Apr-18,4682630,13268925
1000,MCU,18,Avengers: Infinity War,52,Mexico,27-Apr-18,25382566,60058771
1000,MCU,18,Avengers: Infinity War,595,Paraguay,26-Apr-18,433387,1114669
1000,MCU,18,Avengers: Infinity War,598,Uruguay,26-Apr-18,307882,816628
1000,MCU,18,Avengers: Infinity War,58,Venezuela,27-Apr-18,1787030,6093475
1000,MCU,18,Avengers: Infinity War,61,Australia,25-Apr-18,16101807,46825158
1000,MCU,18,Avengers: Infinity War,852,Hong Kong,25-Apr-18,N/A,20585253
1000,MCU,18,Avengers: Infinity War,91,India,27-Apr-18,18464603,43594456
1000,MCU,18,Avengers: Infinity War,62,Indonesia,25-Apr-18,11414539,25288929
1000,MCU,18,Avengers: Infinity War,81,Japan,27-Apr-18,9075979,33881648
1000,MCU,18,Avengers: Infinity War,60,Malaysia,25-Apr-18,8387335,17325511
1000,MCU,18,Avengers: Infinity War,64,New Zealand,25-Apr-18,2748779,7092223
1000,MCU,18,Avengers: Infinity War,63,Philippines,25-Apr-18,12500128,23295180
1000,MCU,18,Avengers: Infinity War,1007,Russia/CIS,3-May-18,18193251,34597189
1000,MCU,18,Avengers: Infinity War,65,Singapore,25-Apr-18,4679612,12195638
1000,MCU,18,Avengers: Infinity War,82,South Korea,25-Apr-18,39173384,81741715
1000,MCU,18,Avengers: Infinity War,886,Taiwan,25-Apr-18,9803289,21588140
1000,MCU,18,Avengers: Infinity War,66,Thailand,25-Apr-18,9941722,17944798
1000,MCU,18,Avengers: Infinity War,86,China,11-May-18,191034859,359543153
1000,MCU,19,Ant-Man and the Wasp,1,United States,6-Jul-18,75812205,216648740
1000,MCU,19,Ant-Man and the Wasp,43,Austria,26-Jul-18,297042,1518401
1000,MCU,19,Ant-Man and the Wasp,32,Belgium,18-Jul-18,328439,1327697
1000,MCU,19,Ant-Man and the Wasp,359,Bulgaria,6-Jul-18,67999,226090
1000,MCU,19,Ant-Man and the Wasp,385,Croatia,5-Jul-18,51101,175516
1000,MCU,19,Ant-Man and the Wasp,420,Czech Republic,5-Jul-18,327044,1174057
1000,MCU,19,Ant-Man and the Wasp,45,Denmark,4-Jul-18,348717,1067087
1000,MCU,19,Ant-Man and the Wasp,358,Finland,4-Jul-18,342234,768487
1000,MCU,19,Ant-Man and the Wasp,33,France,18-Jul-18,4122349,14715801
1000,MCU,19,Ant-Man and the Wasp,49,Germany,26-Jul-18,2489038,9424892
1000,MCU,19,Ant-Man and the Wasp,30,Greece,5-Jul-18,148374,507445
1000,MCU,19,Ant-Man and the Wasp,36,Hungary,26-Jul-18,454866,988917
1000,MCU,19,Ant-Man and the Wasp,354,Iceland,6-Jul-18,50716,233790
1000,MCU,19,Ant-Man and the Wasp,39,Italy,14-Aug-18,1340247,5815017
1000,MCU,19,Ant-Man and the Wasp,370,Lithuania,6-Jul-18,28201,93014
1000,MCU,19,Ant-Man and the Wasp,31,Netherlands,18-Jul-18,668960,2655111
1000,MCU,19,Ant-Man and the Wasp,47,Norway,4-Jul-18,262901,1428924
1000,MCU,19,Ant-Man and the Wasp,48,Poland,3-Aug-18,625004,2431877
1000,MCU,19,Ant-Man and the Wasp,351,Portugal,16-Aug-18,316521,903713
1000,MCU,19,Ant-Man and the Wasp,40,Romania,6-Jul-18,233647,721491
1000,MCU,19,Ant-Man and the Wasp,421,Slovakia,5-Jul-18,126762,348420
1000,MCU,19,Ant-Man and the Wasp,386,Slovenia,5-Jul-18,17712,74081
1000,MCU,19,Ant-Man and the Wasp,27,South Africa,6-Jul-18,363720,1351446
1000,MCU,19,Ant-Man and the Wasp,34,Spain,4-Jul-18,2319456,6869063
1000,MCU,19,Ant-Man and the Wasp,46,Sweden,4-Jul-18,603166,1967173
1000,MCU,19,Ant-Man and the Wasp,41,Switzerland,18-Jul-18,110488,1256245
1000,MCU,19,Ant-Man and the Wasp,90,Turkey,6-Jul-18,476737,1108544
1000,MCU,19,Ant-Man and the Wasp,380,Ukraine,5-Jul-18,588308,1373800
1000,MCU,19,Ant-Man and the Wasp,971,United Arab Emirates,5-Jul-18,N/A,3233078
1000,MCU,19,Ant-Man and the Wasp,44,United Kingdom,2-Aug-18,4880620,22941205
1000,MCU,19,Ant-Man and the Wasp,54,Argentina,5-Jul-18,1031384,2250863
1000,MCU,19,Ant-Man and the Wasp,591,Bolivia,5-Jul-18,201259,715760
1000,MCU,19,Ant-Man and the Wasp,55,Brazil,5-Jul-18,3545626,13010094
1000,MCU,19,Ant-Man and the Wasp,56,Chile,5-Jul-18,675422,2464969
1000,MCU,19,Ant-Man and the Wasp,57,Colombia,5-Jul-18,1298599,2900411
1000,MCU,19,Ant-Man and the Wasp,52,Mexico,5-Jul-18,6753487,14955084
1000,MCU,19,Ant-Man and the Wasp,595,Paraguay,5-Jul-18,63594,165264
1000,MCU,19,Ant-Man and the Wasp,598,Uruguay,5-Jul-18,62704,131780
1000,MCU,19,Ant-Man and the Wasp,58,Venezuela,6-Jul-18,630855,3433189
1000,MCU,19,Ant-Man and the Wasp,61,Australia,5-Jul-18,4318895,14706863
1000,MCU,19,Ant-Man and the Wasp,852,Hong Kong,4-Jul-18,N/A,7663339
1000,MCU,19,Ant-Man and the Wasp,91,India,13-Jul-18,3541271,6399126
1000,MCU,19,Ant-Man and the Wasp,62,Indonesia,4-Jul-18,5748107,10005439
1000,MCU,19,Ant-Man and the Wasp,81,Japan,31-Aug-18,2900593,11595269
1000,MCU,19,Ant-Man and the Wasp,60,Malaysia,4-Jul-18,3024582,5709793
1000,MCU,19,Ant-Man and the Wasp,64,New Zealand,5-Jul-18,544350,1977609
1000,MCU,19,Ant-Man and the Wasp,63,Philippines,4-Jul-18,3105699,5818634
1000,MCU,19,Ant-Man and the Wasp,1007,Russia/CIS,5-Jul-18,5369291,13024266
1000,MCU,19,Ant-Man and the Wasp,65,Singapore,4-Jul-18,1805513,4089037
1000,MCU,19,Ant-Man and the Wasp,82,South Korea,4-Jul-18,20905990,42384003
1000,MCU,19,Ant-Man and the Wasp,886,Taiwan,4-Jul-18,4626311,9715007
1000,MCU,19,Ant-Man and the Wasp,66,Thailand,4-Jul-18,2928246,5200914
1000,MCU,19,Ant-Man and the Wasp,86,China,24-Aug-18,66664063,121203074
1000,MCU,20,Captain Marvel,1,United States,8-Mar-19,153433423,426829839
1000,MCU,20,Captain Marvel,43,Austria,7-Mar-19,1211321,3548556
1000,MCU,20,Captain Marvel,32,Belgium,6-Mar-19,1404316,3594772
1000,MCU,20,Captain Marvel,359,Bulgaria,8-Mar-19,169645,537314
1000,MCU,20,Captain Marvel,385,Croatia,7-Mar-19,169603,457199
1000,MCU,20,Captain Marvel,420,Czech Republic,7-Mar-19,1108668,2917784
1000,MCU,20,Captain Marvel,45,Denmark,6-Mar-19,1238829,3546468
1000,MCU,20,Captain Marvel,358,Finland,6-Mar-19,788199,2080074
1000,MCU,20,Captain Marvel,33,France,6-Mar-19,9093585,27093603
1000,MCU,20,Captain Marvel,49,Germany,7-Mar-19,7909987,24309763
1000,MCU,20,Captain Marvel,30,Greece,7-Mar-19,N/A,1564544
1000,MCU,20,Captain Marvel,36,Hungary,7-Mar-19,847669,2100452
1000,MCU,20,Captain Marvel,354,Iceland,8-Mar-19,119687,394116
1000,MCU,20,Captain Marvel,39,Italy,6-Mar-19,4576917,11458061
1000,MCU,20,Captain Marvel,370,Lithuania,8-Mar-19,85312,214095
1000,MCU,20,Captain Marvel,31,Netherlands,6-Mar-19,2317312,6627859
1000,MCU,20,Captain Marvel,234,Nigeria,15-Mar-19,N/A,662502
1000,MCU,20,Captain Marvel,47,Norway,8-Mar-19,824108,2986127
1000,MCU,20,Captain Marvel,48,Poland,8-Mar-19,1568276,4512068
1000,MCU,20,Captain Marvel,351,Portugal,7-Mar-19,547696,1809207
1000,MCU,20,Captain Marvel,40,Romania,8-Mar-19,568213,1676696
1000,MCU,20,Captain Marvel,1008,Serbia and Montenegro,7-Mar-19,N/A,288269
1000,MCU,20,Captain Marvel,421,Slovakia,7-Mar-19,373208,874940
1000,MCU,20,Captain Marvel,386,Slovenia,7-Mar-19,65514,193749
1000,MCU,20,Captain Marvel,27,South Africa,8-Mar-19,769325,3476490
1000,MCU,20,Captain Marvel,34,Spain,8-Mar-19,4894726,14700541
1000,MCU,20,Captain Marvel,46,Sweden,6-Mar-19,1714448,4744391
1000,MCU,20,Captain Marvel,41,Switzerland,6-Mar-19,1218430,3473564
1000,MCU,20,Captain Marvel,90,Turkey,8-Mar-19,1380184,3245267
1000,MCU,20,Captain Marvel,380,Ukraine,7-Mar-19,1399971,3099205
1000,MCU,20,Captain Marvel,971,United Arab Emirates,7-Mar-19,2467323,5771044
1000,MCU,20,Captain Marvel,44,United Kingdom,8-Mar-19,16477658,51792440
1000,MCU,20,Captain Marvel,54,Argentina,7-Mar-19,1932142,5419493
1000,MCU,20,Captain Marvel,591,Bolivia,7-Mar-19,423281,1565527
1000,MCU,20,Captain Marvel,55,Brazil,7-Mar-19,13258157,38152771
1000,MCU,20,Captain Marvel,56,Chile,7-Mar-19,2334642,7238907
1000,MCU,20,Captain Marvel,57,Colombia,7-Mar-19,2674729,8405529
1000,MCU,20,Captain Marvel,52,Mexico,8-Mar-19,12812530,33314134
1000,MCU,20,Captain Marvel,595,Paraguay,7-Mar-19,231948,554443
1000,MCU,20,Captain Marvel,598,Uruguay,7-Mar-19,157216,481561
1000,MCU,20,Captain Marvel,58,Venezuela,8-Mar-19,N/A,373082
1000,MCU,20,Captain Marvel,61,Australia,7-Mar-19,9580749,29462704
1000,MCU,20,Captain Marvel,852,Hong Kong,6-Mar-19,N/A,10193610
1000,MCU,20,Captain Marvel,91,India,8-Mar-19,6880249,14407369
1000,MCU,20,Captain Marvel,62,Indonesia,6-Mar-19,10848400,19409550
1000,MCU,20,Captain Marvel,81,Japan,15-Mar-19,3825559,17752989
1000,MCU,20,Captain Marvel,60,Malaysia,6-Mar-19,5568352,10947027
1000,MCU,20,Captain Marvel,64,New Zealand,7-Mar-19,1451444,4183423
1000,MCU,20,Captain Marvel,63,Philippines,6-Mar-19,6113889,12492800
1000,MCU,20,Captain Marvel,1007,Russia/CIS,7-Mar-19,10728619,20127342
1000,MCU,20,Captain Marvel,65,Singapore,7-Mar-19,3032399,7563874
1000,MCU,20,Captain Marvel,82,South Korea,6-Mar-19,18146391,42920725
1000,MCU,20,Captain Marvel,886,Taiwan,6-Mar-19,6155035,13076926
1000,MCU,20,Captain Marvel,66,Thailand,6-Mar-19,6536142,11324752
1000,MCU,20,Captain Marvel,84,Vietnam,8-Mar-19,1941441,4008703
1000,MCU,20,Captain Marvel,86,China,8-Mar-19,86376752,154070663
1000,MCU,21,Avengers: Endgame,1,United States,26-Apr-19,357115007,858373000
1000,MCU,21,Avengers: Endgame,43,Austria,24-Apr-19,3563042,8381072
1000,MCU,21,Avengers: Endgame,32,Belgium,24-Apr-19,3141578,8682740
1000,MCU,21,Avengers: Endgame,359,Bulgaria,26-Apr-19,442037,131166
1000,MCU,21,Avengers: Endgame,385,Croatia,25-Apr-19,545732,1144369
1000,MCU,21,Avengers: Endgame,420,Czech Republic,25-Apr-19,2534713,6610971
1000,MCU,21,Avengers: Endgame,45,Denmark,24-Apr-19,4223121,10254418
1000,MCU,21,Avengers: Endgame,20,Egypt,26-Apr-19,N/A,1754341
1000,MCU,21,Avengers: Endgame,358,Finland,24-Apr-19,2137080,4942382
1000,MCU,21,Avengers: Endgame,33,France,24-Apr-19,24971474,62191621
1000,MCU,21,Avengers: Endgame,49,Germany,24-Apr-19,27108549,63290219
1000,MCU,21,Avengers: Endgame,30,Greece,25-Apr-19,719293,4175061
1000,MCU,21,Avengers: Endgame,36,Hungary,25-Apr-19,1869661,4500776
1000,MCU,21,Avengers: Endgame,354,Iceland,26-Apr-19,210341,749185
1000,MCU,21,Avengers: Endgame,39,Italy,24-Apr-19,19570574,34145771
1000,MCU,21,Avengers: Endgame,370,Lithuania,26-Apr-19,250594,627672
1000,MCU,21,Avengers: Endgame,31,Netherlands,24-Apr-19,5924591,15066568
1000,MCU,21,Avengers: Endgame,234,Nigeria,26-Apr-19,523126,1360313
1000,MCU,21,Avengers: Endgame,47,Norway,24-Apr-19,2563454,8161984
1000,MCU,21,Avengers: Endgame,48,Poland,25-Apr-19,4676158,10558455
1000,MCU,21,Avengers: Endgame,351,Portugal,25-Apr-19,1709377,4296991
1000,MCU,21,Avengers: Endgame,40,Romania,26-Apr-19,903796,3376295
1000,MCU,21,Avengers: Endgame,1008,Serbia and Montenegro,25-Apr-19,N/A,804153
1000,MCU,21,Avengers: Endgame,421,Slovakia,25-Apr-19,847357,1990548
1000,MCU,21,Avengers: Endgame,386,Slovenia,25-Apr-19,237429,611641
1000,MCU,21,Avengers: Endgame,27,South Africa,26-Apr-19,2374923,7167751
1000,MCU,21,Avengers: Endgame,34,Spain,26-Apr-19,13440594,32666859
1000,MCU,21,Avengers: Endgame,46,Sweden,24-Apr-19,4937120,11757702
1000,MCU,21,Avengers: Endgame,41,Switzerland,24-Apr-19,4061031,8786816
1000,MCU,21,Avengers: Endgame,90,Turkey,26-Apr-19,3027473,7920068
1000,MCU,21,Avengers: Endgame,380,Ukraine,25-Apr-19,1935477,5971461
1000,MCU,21,Avengers: Endgame,971,United Arab Emirates,25-Apr-19,5935919,12783189
1000,MCU,21,Avengers: Endgame,44,United Kingdom,25-Apr-19,55981204,115000524
1000,MCU,21,Avengers: Endgame,54,Argentina,25-Apr-19,6809670,17729729
1000,MCU,21,Avengers: Endgame,591,Bolivia,25-Apr-19,1136801,3617750
1000,MCU,21,Avengers: Endgame,55,Brazil,25-Apr-19,26363627,85672282
1000,MCU,21,Avengers: Endgame,56,Chile,25-Apr-19,6501934,18864424
1000,MCU,21,Avengers: Endgame,57,Colombia,25-Apr-19,6115286,17689425
1000,MCU,21,Avengers: Endgame,52,Mexico,26-Apr-19,31905293,77594943
1000,MCU,21,Avengers: Endgame,595,Paraguay,25-Apr-19,624968,1564327
1000,MCU,21,Avengers: Endgame,598,Uruguay,25-Apr-19,594720,1366731
1000,MCU,21,Avengers: Endgame,58,Venezuela,26-Apr-19,149742,1001684
1000,MCU,21,Avengers: Endgame,61,Australia,24-Apr-19,24010504,59113013
1000,MCU,21,Avengers: Endgame,852,Hong Kong,24-Apr-19,N/A,29330722
1000,MCU,21,Avengers: Endgame,91,India,26-Apr-19,26757337,62678476
1000,MCU,21,Avengers: Endgame,62,Indonesia,24-Apr-19,15427619,34775278
1000,MCU,21,Avengers: Endgame,81,Japan,26-Apr-19,13176307,55304132
1000,MCU,21,Avengers: Endgame,60,Malaysia,24-Apr-19,10059257,21123193
1000,MCU,21,Avengers: Endgame,64,New Zealand,24-Apr-19,4039510,9571751
1000,MCU,21,Avengers: Endgame,63,Philippines,24-Apr-19,17977175,32839486
1000,MCU,21,Avengers: Endgame,1007,Russia/CIS,29-Apr-19,15411511,46006725
1000,MCU,21,Avengers: Endgame,65,Singapore,24-Apr-19,5517581,14346820
1000,MCU,21,Avengers: Endgame,82,South Korea,24-Apr-20,N/A,105483265
1000,MCU,21,Avengers: Endgame,886,Taiwan,24-Apr-19,12847762,29386075
1000,MCU,21,Avengers: Endgame,66,Thailand,24-Apr-19,14165523,27230829
1000,MCU,21,Avengers: Endgame,84,Vietnam,26-Apr-19,2971259,11703305
1000,MCU,21,Avengers: Endgame,86,China,24-Apr-19,175961330,629100298
1000,MCU,22,Spider-Man: Far From Home,1,United States,2-Jul-19,92579212,390532085
1000,MCU,22,Spider-Man: Far From Home,43,Austria,5-Jul-19,680223,2900488
1000,MCU,22,Spider-Man: Far From Home,973,Bahrain,4-Jul-19,388653,1011144
1000,MCU,22,Spider-Man: Far From Home,32,Belgium,3-Jul-19,940237,3509237
1000,MCU,22,Spider-Man: Far From Home,359,Bulgaria,5-Jul-19,119397,463096
1000,MCU,22,Spider-Man: Far From Home,385,Croatia,4-Jul-19,208092,754087
1000,MCU,22,Spider-Man: Far From Home,420,Czech Republic,4-Jul-19,698032,2629060
1000,MCU,22,Spider-Man: Far From Home,45,Denmark,2-Jul-19,850862,3880704
1000,MCU,22,Spider-Man: Far From Home,20,Egypt,4-Jul-19,N/A,1031976
1000,MCU,22,Spider-Man: Far From Home,372,Estonia,5-Jul-19,90004,395958
1000,MCU,22,Spider-Man: Far From Home,358,Finland,3-Jul-19,393877,1898839
1000,MCU,22,Spider-Man: Far From Home,33,France,3-Jul-19,8270495,26194848
1000,MCU,22,Spider-Man: Far From Home,49,Germany,4-Jul-19,5125891,19415724
1000,MCU,22,Spider-Man: Far From Home,233,Ghana,5-Jul-19,16954,64789
1000,MCU,22,Spider-Man: Far From Home,30,Greece,3-Jul-19,461155,1677145
1000,MCU,22,Spider-Man: Far From Home,36,Hungary,4-Jul-19,541288,1721523
1000,MCU,22,Spider-Man: Far From Home,354,Iceland,5-Jul-19,73263,363212
1000,MCU,22,Spider-Man: Far From Home,972,Israel,4-Jul-19,828739,3151675
1000,MCU,22,Spider-Man: Far From Home,39,Italy,10-Jul-19,4277622,13498204
1000,MCU,22,Spider-Man: Far From Home,962,Jordan,4-Jul-19,129142,384177
1000,MCU,22,Spider-Man: Far From Home,254,Kenya,3-Jul-19,56474,237597
1000,MCU,22,Spider-Man: Far From Home,965,Kuwait,4-Jul-19,923662,2363570
1000,MCU,22,Spider-Man: Far From Home,371,Latvia,5-Jul-19,69654,278832
1000,MCU,22,Spider-Man: Far From Home,961,Lebanon,4-Jul-19,241589,728148
1000,MCU,22,Spider-Man: Far From Home,370,Lithuania,5-Jul-19,112112,352990
1000,MCU,22,Spider-Man: Far From Home,31,Netherlands,4-Jul-19,1801022,7423794
1000,MCU,22,Spider-Man: Far From Home,234,Nigeria,5-Jul-19,100839,444647
1000,MCU,22,Spider-Man: Far From Home,47,Norway,3-Jul-19,739341,3649837
1000,MCU,22,Spider-Man: Far From Home,968,Oman,4-Jul-19,282118,581684
1000,MCU,22,Spider-Man: Far From Home,48,Poland,5-Jul-19,1294522,4485734
1000,MCU,22,Spider-Man: Far From Home,351,Portugal,4-Jul-19,610333,2082416
1000,MCU,22,Spider-Man: Far From Home,974,Qatar,4-Jul-19,744412,1592526
1000,MCU,22,Spider-Man: Far From Home,40,Romania,5-Jul-19,417508,1320710
1000,MCU,22,Spider-Man: Far From Home,1008,Serbia and Montenegro,4-Jul-19,N/A,321479
1000,MCU,22,Spider-Man: Far From Home,421,Slovakia,3-Jul-19,283922,900895
1000,MCU,22,Spider-Man: Far From Home,386,Slovenia,4-Jul-19,61795,240848
1000,MCU,22,Spider-Man: Far From Home,27,South Africa,3-Jul-19,1044089,2329671
1000,MCU,22,Spider-Man: Far From Home,34,Spain,5-Jul-19,4361687,15118477
1000,MCU,22,Spider-Man: Far From Home,46,Sweden,3-Jul-19,936322,4464431
1000,MCU,22,Spider-Man: Far From Home,41,Switzerland,3-Jul-19,824463,2887577
1000,MCU,22,Spider-Man: Far From Home,90,Turkey,5-Jul-19,891681,2974337
1000,MCU,22,Spider-Man: Far From Home,380,Ukraine,4-Jul-19,1163610,2540145
1000,MCU,22,Spider-Man: Far From Home,971,United Arab Emirates,4-Jul-19,3153611,6440839
1000,MCU,22,Spider-Man: Far From Home,44,United Kingdom,5-Jul-19,10514785,47123033
1000,MCU,22,Spider-Man: Far From Home,54,Argentina,4-Jul-19,1611591,4116370
1000,MCU,22,Spider-Man: Far From Home,297,Aruba,4-Jul-19,31643,94377
1000,MCU,22,Spider-Man: Far From Home,591,Bolivia,4-Jul-19,365420,1261551
1000,MCU,22,Spider-Man: Far From Home,55,Brazil,4-Jul-19,8001298,20408674
1000,MCU,22,Spider-Man: Far From Home,56,Chile,4-Jul-19,1607648,5575886
1000,MCU,22,Spider-Man: Far From Home,57,Colombia,4-Jul-19,2144092,5183590
1000,MCU,22,Spider-Man: Far From Home,1-809,Dominican Republic,4-Jul-19,260018,855984
1000,MCU,22,Spider-Man: Far From Home,593,Ecuador,5-Jul-19,997906,3122585
1000,MCU,22,Spider-Man: Far From Home,1-876,Jamaica,3-Jul-19,74223,317697
1000,MCU,22,Spider-Man: Far From Home,52,Mexico,4-Jul-19,10386486,32298318
1000,MCU,22,Spider-Man: Far From Home,595,Paraguay,4-Jul-19,118422,361575
1000,MCU,22,Spider-Man: Far From Home,51,Peru,4-Jul-19,1737645,5366523
1000,MCU,22,Spider-Man: Far From Home,1013,Trinidad & Tobago,3-Jul-19,318068,975827
1000,MCU,22,Spider-Man: Far From Home,598,Uruguay,4-Jul-19,242216,602876
1000,MCU,22,Spider-Man: Far From Home,58,Venezuela,5-Jul-19,117077,573244
1000,MCU,22,Spider-Man: Far From Home,61,Australia,1-Jul-19,7283065,27621636
1000,MCU,22,Spider-Man: Far From Home,852,Hong Kong,28-Jun-19,N/A,11572556
1000,MCU,22,Spider-Man: Far From Home,91,India,4-Jul-19,6521818,14881604
1000,MCU,22,Spider-Man: Far From Home,62,Indonesia,3-Jul-19,9798342,17183895
1000,MCU,22,Spider-Man: Far From Home,81,Japan,28-Jun-19,6477158,28137054
1000,MCU,22,Spider-Man: Far From Home,60,Malaysia,3-Jul-19,3679010,8688888
1000,MCU,22,Spider-Man: Far From Home,976,Mongolia,5-Jul-19,40957,168832
1000,MCU,22,Spider-Man: Far From Home,64,New Zealand,3-Jul-19,1059903,3783522
1000,MCU,22,Spider-Man: Far From Home,92,Pakistan,5-Jul-19,252988,665852
1000,MCU,22,Spider-Man: Far From Home,63,Philippines,3-Jul-19,5719954,10578935
1000,MCU,22,Spider-Man: Far From Home,1007,Russia/CIS,4-Jul-19,9637262,21370915
1000,MCU,22,Spider-Man: Far From Home,65,Singapore,2-Jul-19,2681145,6951063
1000,MCU,22,Spider-Man: Far From Home,82,South Korea,2-Jul-19,24554461,56325251
1000,MCU,22,Spider-Man: Far From Home,886,Taiwan,3-Jul-19,4114830,12185406
1000,MCU,22,Spider-Man: Far From Home,66,Thailand,3-Jul-19,3501894,11293121
1000,MCU,22,Spider-Man: Far From Home,84,Vietnam,3-Jul-19,1617278,4774244
1000,MCU,22,Spider-Man: Far From Home,86,China,28-Jun-19,95044125,198999549
2000,DCEU,101,Man of Steel,1,United States,14-Jun-13,116619362,291045518
2000,DCEU,101,Man of Steel,43,Austria,21-Jun-13,386043,1315939
2000,DCEU,101,Man of Steel,32,Belgium,19-Jun-13,929553,2158005
2000,DCEU,101,Man of Steel,359,Bulgaria,21-Jun-13,71443,222756
2000,DCEU,101,Man of Steel,385,Croatia,20-Jun-13,182734,359095
2000,DCEU,101,Man of Steel,420,Czech Republic,20-Jun-13,230177,603947
2000,DCEU,101,Man of Steel,45,Denmark,13-Jun-13,882198,2412441
2000,DCEU,101,Man of Steel,1003,East Africa,21-Jun-13,104928,298222
2000,DCEU,101,Man of Steel,20,Egypt,12-Jun-13,105353,615246
2000,DCEU,101,Man of Steel,358,Finland,26-Jun-13,226492,895070
2000,DCEU,101,Man of Steel,33,France,19-Jun-13,7967811,20914412
2000,DCEU,101,Man of Steel,49,Germany,20-Jun-13,3490734,9806671
2000,DCEU,101,Man of Steel,30,Greece,20-Jun-13,436722,1102332
2000,DCEU,101,Man of Steel,36,Hungary,20-Jun-13,250110,611768
2000,DCEU,101,Man of Steel,354,Iceland,19-Jun-13,65948,255567
2000,DCEU,101,Man of Steel,972,Israel,20-Jun-13,489429,1216464
2000,DCEU,101,Man of Steel,39,Italy,20-Jun-13,2386577,6102107
2000,DCEU,101,Man of Steel,961,Lebanon,13-Jun-13,147772,417625
2000,DCEU,101,Man of Steel,31,Netherlands,20-Jun-13,1180989,3054027
2000,DCEU,101,Man of Steel,234,Nigeria,21-Jun-13,N/A,172276
2000,DCEU,101,Man of Steel,47,Norway,19-Jun-13,835703,3045792
2000,DCEU,101,Man of Steel,48,Poland,21-Jun-13,377219,1210265
2000,DCEU,101,Man of Steel,351,Portugal,27-Jun-13,315128,884664
2000,DCEU,101,Man of Steel,1008,Serbia and Montenegro,20-Jun-13,21220,113762
2000,DCEU,101,Man of Steel,421,Slovakia,20-Jun-13,97520,255692
2000,DCEU,101,Man of Steel,386,Slovenia,20-Jun-13,28410,120800
2000,DCEU,101,Man of Steel,27,South Africa,28-Jun-13,700671,1873658
2000,DCEU,101,Man of Steel,34,Spain,21-Jun-13,3926857,10029587
2000,DCEU,101,Man of Steel,46,Sweden,26-Jun-13,1134513,3696064
2000,DCEU,101,Man of Steel,90,Turkey,14-Jun-13,632554,1909313
2000,DCEU,101,Man of Steel,380,Ukraine,20-Jun-13,455658,1039036
2000,DCEU,101,Man of Steel,971,United Arab Emirates,13-Jun-13,2004707,4296989
2000,DCEU,101,Man of Steel,44,United Kingdom,14-Jun-13,17589933,46198857
2000,DCEU,101,Man of Steel,54,Argentina,13-Jun-13,1918996,5118015
2000,DCEU,101,Man of Steel,591,Bolivia,13-Jun-13,185246,563656
2000,DCEU,101,Man of Steel,55,Brazil,12-Jul-13,3998534,16006429
